timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
14380238,5.31427e-05,9.39312e-05,-0.000653103,0.999961,3.34765e-05,-2.23043e-05,-0.00879771,1.0,0.0,0.0,0.0,0
14415301,3.56912e-05,-0.000114234,-0.00068657,0.999962,3.36437e-05,-2.46238e-05,-0.00870928,1.0,0.0,0.0,0.0,0
14442762,4.69688e-05,-0.000112567,-0.000646469,0.999963,3.39845e-05,-2.62839e-05,-0.00864146,1.0,0.0,0.0,0.0,0
14475242,2.04824e-05,0.000103352,-0.000567574,0.999963,3.50088e-05,-2.74199e-05,-0.00855378,1.0,0.0,0.0,0.0,0
14510266,6.11913e-05,8.39249e-05,-0.000599943,0.999964,3.62123e-05,-2.89229e-05,-0.00845394,1.0,0.0,0.0,0.0,0
14540229,2.16551e-05,-3.07542e-05,-0.000456281,0.999965,3.69505e-05,-3.0543e-05,-0.00838028,1.0,0.0,0.0,0.0,0
14572764,-3.70096e-05,-3.39629e-05,-0.000604204,0.999966,3.8057e-05,-3.24023e-05,-0.0082919,1.0,0.0,0.0,0.0,0
14600368,4.35073e-05,-6.04408e-05,-0.000572585,0.999966,3.8169e-05,-3.36344e-05,-0.00821924,1.0,0.0,0.0,0.0,0
14636046,3.01171e-05,4.01869e-05,-0.000628469,0.999967,3.8439e-05,-3.53723e-05,-0.00813377,1.0,0.0,0.0,0.0,0
14667734,-8.19333e-05,-0.000124982,-0.000663152,0.999968,3.93182e-05,-3.69362e-05,-0.00804668,1.0,0.0,0.0,0.0,0
14695246,0.000139401,6.19168e-05,-0.000666613,0.999968,3.96573e-05,-3.80237e-05,-0.00797837,1.0,0.0,0.0,0.0,0
14729975,2.67995e-05,-5.42162e-05,-0.000603888,0.999969,3.90711e-05,-3.93332e-05,-0.00789767,1.0,0.0,0.0,0.0,0
